"#","Date Time, GMT-08:00","Abs Pres, kPa","Temp, °C","Water Level, meters","Coupler Detached","Coupler Attached","Host Connected","End Of File"
6435,05/15/17 16:30:00,106.428,17.855,0.609,,,,
6436,05/15/17 16:45:00,106.410,17.950,0.607,,,,
6437,05/15/17 17:00:00,106.432,18.045,0.609,,,,
6438,05/15/17 17:15:00,106.443,18.045,0.610,,,,
6439,05/15/17 17:30:00,106.455,18.140,0.612,,,,
6440,05/15/17 17:45:00,106.465,18.140,0.613,,,,
6441,05/15/17 18:00:00,106.486,18.140,0.615,,,,
6442,05/15/17 18:15:00,106.498,18.236,0.616,,,,
6443,05/15/17 18:30:00,106.509,18.236,0.618,,,,
6444,05/15/17 18:45:00,106.509,18.236,0.618,,,,
6445,05/15/17 19:00:00,106.550,18.236,0.622,,,,
6446,05/15/17 19:15:00,106.568,18.140,0.623,,,,
6447,05/15/17 19:30:00,106.610,18.140,0.628,,,,
6448,05/15/17 19:45:00,106.599,18.140,0.627,,,,
6449,05/15/17 20:00:00,106.620,18.140,0.629,,,,
6450,05/15/17 20:15:00,106.641,18.140,0.631,,,,
6451,05/15/17 20:30:00,106.684,18.236,0.635,,,,
6452,05/15/17 20:45:00,106.684,18.236,0.635,,,,
6453,05/15/17 21:00:00,106.694,18.236,0.636,,,,
6454,05/15/17 21:15:00,106.715,18.236,0.639,,,,
6455,05/15/17 21:30:00,106.725,18.236,0.640,,,,
6456,05/15/17 21:45:00,106.746,18.236,0.642,,,,
6457,05/15/17 22:00:00,106.744,18.140,0.641,,,,
6458,05/15/17 22:15:00,106.762,18.045,0.643,,,,
6459,05/15/17 22:30:00,106.762,18.045,0.643,,,,
6460,05/15/17 22:45:00,106.750,17.950,0.642,,,,
6461,05/15/17 23:00:00,106.760,17.950,0.643,,,,
6462,05/15/17 23:15:00,106.768,17.855,0.643,,,,
6463,05/15/17 23:30:00,106.777,17.760,0.644,,,,
6464,05/15/17 23:45:00,106.777,17.760,0.644,,,,
6465,05/16/17 00:00:00,106.766,17.760,0.643,,,,
6466,05/16/17 00:15:00,106.754,17.665,0.641,,,,
6467,05/16/17 00:30:00,106.744,17.665,0.640,,,,
6468,05/16/17 00:45:00,106.721,17.570,0.638,,,,
6469,05/16/17 01:00:00,106.731,17.570,0.639,,,,
6470,05/16/17 01:15:00,106.721,17.570,0.638,,,,
6471,05/16/17 01:30:00,106.731,17.570,0.639,,,,
6472,05/16/17 01:45:00,106.752,17.570,0.641,,,,
6473,05/16/17 02:00:00,106.773,17.570,0.643,,,,
6474,05/16/17 02:15:00,106.773,17.570,0.643,,,,
6475,05/16/17 02:30:00,106.783,17.570,0.644,,,,
6476,05/16/17 02:45:00,106.773,17.570,0.643,,,,
6477,05/16/17 03:00:00,106.793,17.570,0.645,,,,
6478,05/16/17 03:15:00,106.814,17.570,0.647,,,,
6479,05/16/17 03:30:00,106.845,17.570,0.651,,,,
6480,05/16/17 03:45:00,106.845,17.570,0.651,,,,
6481,05/16/17 04:00:00,106.855,17.570,0.652,,,,
6482,05/16/17 04:15:00,106.843,17.475,0.650,,,,
6483,05/16/17 04:30:00,106.851,17.379,0.651,,,,
6484,05/16/17 04:45:00,106.872,17.379,0.653,,,,
6485,05/16/17 05:00:00,106.859,17.284,0.651,,,,
6486,05/16/17 05:15:00,106.900,17.284,0.656,,,,
6487,05/16/17 05:30:00,106.900,17.284,0.656,,,,
6488,05/16/17 05:45:00,106.911,17.284,0.657,,,,
6489,05/16/17 06:00:00,106.931,17.284,0.659,,,,
6490,05/16/17 06:15:00,106.942,17.284,0.660,,,,
6491,05/16/17 06:30:00,106.962,17.284,0.662,,,,
6492,05/16/17 06:45:00,106.985,17.379,0.664,,,,
6493,05/16/17 07:00:00,106.995,17.379,0.665,,,,
6494,05/16/17 07:15:00,107.016,17.379,0.668,,,,
6495,05/16/17 07:30:00,107.036,17.379,0.670,,,,
6496,05/16/17 07:45:00,107.036,17.379,0.670,,,,
6497,05/16/17 08:00:00,107.047,17.379,0.671,,,,
6498,05/16/17 08:15:00,107.036,17.379,0.670,,,,
6499,05/16/17 08:30:00,107.028,17.475,0.669,,,,
6500,05/16/17 08:45:00,107.028,17.475,0.669,,,,
6501,05/16/17 09:00:00,107.018,17.475,0.668,,,,
6502,05/16/17 09:15:00,107.018,17.475,0.668,,,,
6503,05/16/17 09:30:00,106.987,17.475,0.665,,,,
6504,05/16/17 09:45:00,106.987,17.475,0.665,,,,
6505,05/16/17 10:00:00,106.999,17.570,0.666,,,,
6506,05/16/17 10:15:00,106.979,17.570,0.664,,,,
6507,05/16/17 10:30:00,106.989,17.570,0.665,,,,
6508,05/16/17 10:45:00,107.022,17.665,0.669,,,,
6509,05/16/17 11:00:00,107.012,17.665,0.668,,,,
6510,05/16/17 11:15:00,107.014,17.760,0.668,,,,
6511,05/16/17 11:30:00,107.003,17.760,0.667,,,,
6512,05/16/17 11:45:00,106.993,17.760,0.666,,,,
6513,05/16/17 12:00:00,107.005,17.855,0.667,,,,
6514,05/16/17 12:15:00,106.995,17.855,0.666,,,,
6515,05/16/17 12:30:00,107.014,17.760,0.668,,,,
6516,05/16/17 12:45:00,107.003,17.760,0.667,,,,
6517,05/16/17 13:00:00,107.012,17.665,0.668,,,,
6518,05/16/17 13:15:00,107.012,17.665,0.668,,,,
6519,05/16/17 13:30:00,107.001,17.665,0.667,,,,
6520,05/16/17 13:45:00,107.014,17.760,0.668,,,,
6521,05/16/17 14:00:00,106.993,17.760,0.666,,,,
6522,05/16/17 14:15:00,106.993,17.760,0.666,,,,
6523,05/16/17 14:30:00,106.983,17.760,0.665,,,,
6524,05/16/17 14:45:00,106.972,17.760,0.664,,,,
6525,05/16/17 15:00:00,106.972,17.760,0.664,,,,
6526,05/16/17 15:15:00,106.975,17.855,0.664,,,,
6527,05/16/17 15:30:00,106.964,17.855,0.663,,,,
6528,05/16/17 15:45:00,106.977,17.950,0.665,,,,
6529,05/16/17 16:00:00,106.966,17.950,0.664,,,,
6530,05/16/17 16:15:00,106.958,18.045,0.663,,,,
6531,05/16/17 16:30:00,106.942,18.236,0.662,,,,
6532,05/16/17 16:45:00,106.974,18.331,0.665,,,,
6533,05/16/17 17:00:00,106.974,18.331,0.665,,,,
6534,05/16/17 17:15:00,106.966,18.426,0.665,,,,
6535,05/16/17 17:30:00,106.958,18.521,0.664,,,,
6536,05/16/17 17:45:00,106.968,18.521,0.665,,,,
6537,05/16/17 18:00:00,106.987,18.426,0.667,,,,
6538,05/16/17 18:15:00,106.972,18.236,0.665,,,,
6539,05/16/17 18:30:00,106.989,18.045,0.666,,,,
6540,05/16/17 18:45:00,107.005,17.855,0.667,,,,
6541,05/16/17 19:00:00,107.003,17.760,0.667,,,,
6542,05/16/17 19:15:00,107.010,17.570,0.667,,,,
6543,05/16/17 19:30:00,107.010,17.570,0.667,,,,
6544,05/16/17 19:45:00,107.001,17.665,0.667,,,,
6545,05/16/17 20:00:00,107.012,17.665,0.668,,,,
6546,05/16/17 20:15:00,106.972,17.760,0.664,,,,
6547,05/16/17 20:30:00,107.005,17.855,0.667,,,,
6548,05/16/17 20:45:00,107.028,17.950,0.670,,,,
6549,05/16/17 21:00:00,107.032,17.665,0.670,,,,
6550,05/16/17 21:15:00,107.041,17.570,0.671,,,,
6551,05/16/17 21:30:00,107.032,17.665,0.670,,,,
6552,05/16/17 21:45:00,107.028,17.475,0.669,,,,
6553,05/16/17 22:00:00,107.039,17.475,0.670,,,,
6554,05/16/17 22:15:00,107.039,17.475,0.670,,,,
6555,05/16/17 22:30:00,106.987,17.475,0.665,,,,
6556,05/16/17 22:45:00,107.010,17.570,0.667,,,,
6557,05/16/17 23:00:00,107.001,17.665,0.667,,,,
6558,05/16/17 23:15:00,107.010,17.570,0.667,,,,
6559,05/16/17 23:30:00,107.010,17.570,0.667,,,,
6560,05/16/17 23:45:00,106.999,17.570,0.666,,,,
6561,05/17/17 00:00:00,106.968,17.570,0.663,,,,
6562,05/17/17 00:15:00,106.979,17.570,0.664,,,,
6563,05/17/17 00:30:00,106.968,17.570,0.663,,,,
6564,05/17/17 00:45:00,106.979,17.570,0.664,,,,
6565,05/17/17 01:00:00,106.979,17.570,0.664,,,,
6566,05/17/17 01:15:00,106.925,17.475,0.658,,,,
6567,05/17/17 01:30:00,106.966,17.475,0.663,,,,
6568,05/17/17 01:45:00,106.925,17.475,0.658,,,,
6569,05/17/17 02:00:00,106.915,17.475,0.657,,,,
6570,05/17/17 02:15:00,106.923,17.379,0.658,,,,
6571,05/17/17 02:30:00,106.913,17.379,0.657,,,,
6572,05/17/17 02:45:00,106.913,17.379,0.657,,,,
6573,05/17/17 03:00:00,106.880,17.284,0.653,,,,
6574,05/17/17 03:15:00,106.880,17.284,0.653,,,,
6575,05/17/17 03:30:00,106.890,17.284,0.655,,,,
6576,05/17/17 03:45:00,106.878,17.189,0.653,,,,
6577,05/17/17 04:00:00,106.878,17.189,0.653,,,,
6578,05/17/17 04:15:00,106.876,17.094,0.653,,,,
6579,05/17/17 04:30:00,106.886,17.094,0.654,,,,
6580,05/17/17 04:45:00,106.876,17.094,0.653,,,,
6581,05/17/17 05:00:00,106.896,17.094,0.655,,,,
6582,05/17/17 05:15:00,106.884,16.999,0.653,,,,
6583,05/17/17 05:30:00,106.915,16.999,0.656,,,,
6584,05/17/17 05:45:00,106.903,16.903,0.655,,,,
6585,05/17/17 06:00:00,106.892,16.903,0.654,,,,
6586,05/17/17 06:15:00,106.892,16.903,0.654,,,,
6587,05/17/17 06:30:00,106.872,16.903,0.652,,,,
6588,05/17/17 06:45:00,106.882,16.903,0.653,,,,
6589,05/17/17 07:00:00,106.882,16.903,0.653,,,,
6590,05/17/17 07:15:00,106.905,16.999,0.655,,,,
6591,05/17/17 07:30:00,106.884,16.999,0.653,,,,
6592,05/17/17 07:45:00,106.907,17.094,0.656,,,,
6593,05/17/17 08:00:00,106.896,17.094,0.655,,,,
6594,05/17/17 08:15:00,106.909,17.189,0.656,,,,
6595,05/17/17 08:30:00,106.900,17.284,0.656,,,,
6596,05/17/17 08:45:00,106.900,17.284,0.656,,,,
6597,05/17/17 09:00:00,106.892,17.379,0.655,,,,
6598,05/17/17 09:15:00,106.894,17.475,0.655,,,,
6599,05/17/17 09:30:00,106.874,17.475,0.653,,,,
6600,05/17/17 09:45:00,106.865,17.570,0.653,,,,
6601,05/17/17 10:00:00,106.896,17.570,0.656,,,,
6602,05/17/17 10:15:00,106.919,17.665,0.658,,,,
6603,05/17/17 10:30:00,106.839,17.760,0.650,,,,
6604,05/17/17 10:45:00,106.841,17.855,0.651,,,,
6605,05/17/17 11:00:00,106.874,17.950,0.654,,,,
6606,05/17/17 11:15:00,106.878,18.140,0.655,,,,
6607,05/17/17 11:30:00,106.847,18.140,0.652,,,,
6608,05/17/17 11:45:00,106.808,18.236,0.648,,,,
6609,05/17/17 12:00:00,106.768,18.331,0.644,,,,
6610,05/17/17 12:15:00,106.750,18.426,0.643,,,,
6611,05/17/17 12:30:00,106.752,18.521,0.643,,,,
6612,05/17/17 12:45:00,106.721,18.521,0.640,,,,
6613,05/17/17 13:00:00,106.671,18.616,0.635,,,,
6614,05/17/17 13:15:00,106.663,18.711,0.634,,,,
6615,05/17/17 13:30:00,106.643,18.711,0.632,,,,
6616,05/17/17 13:45:00,106.634,18.806,0.632,,,,
6617,05/17/17 14:00:00,106.614,18.806,0.630,,,,
6618,05/17/17 14:15:00,106.624,18.806,0.631,,,,
6619,05/17/17 14:30:00,106.585,18.901,0.627,,,,
6620,05/17/17 14:45:00,106.626,18.901,0.631,,,,
6621,05/17/17 15:00:00,106.556,18.996,0.624,,,,
6622,05/17/17 15:15:00,106.525,18.996,0.621,,,,
6623,05/17/17 15:30:00,106.535,18.996,0.622,,,,
6624,05/17/17 15:45:00,106.527,19.092,0.621,,,,
6625,05/17/17 16:00:00,106.506,19.092,0.619,,,,
6626,05/17/17 16:15:00,106.556,18.996,0.624,,,,
6627,05/17/17 16:30:00,106.535,18.996,0.622,,,,
6628,05/17/17 16:45:00,106.504,18.996,0.619,,,,
6629,05/17/17 17:00:00,106.484,18.996,0.617,,,,
6630,05/17/17 17:15:00,106.471,18.901,0.615,,,,
6631,05/17/17 17:30:00,106.451,18.901,0.613,,,,
6632,05/17/17 17:45:00,106.469,18.806,0.615,,,,
6633,05/17/17 18:00:00,106.469,18.806,0.615,,,,
6634,05/17/17 18:15:00,106.459,18.806,0.614,,,,
6635,05/17/17 18:30:00,106.447,18.711,0.612,,,,
6636,05/17/17 18:45:00,106.455,18.616,0.613,,,,
6637,05/17/17 19:00:00,106.476,18.616,0.615,,,,
6638,05/17/17 19:15:00,106.496,18.616,0.617,,,,
6639,05/17/17 19:30:00,106.507,18.616,0.618,,,,
6640,05/17/17 19:45:00,106.496,18.616,0.617,,,,
6641,05/17/17 20:00:00,106.515,18.521,0.619,,,,
6642,05/17/17 20:15:00,106.544,18.426,0.622,,,,
6643,05/17/17 20:30:00,106.564,18.426,0.624,,,,
6644,05/17/17 20:45:00,106.595,18.426,0.627,,,,
6645,05/17/17 21:00:00,106.605,18.426,0.628,,,,
6646,05/17/17 21:15:00,106.603,18.331,0.627,,,,
6647,05/17/17 21:30:00,106.634,18.331,0.631,,,,
6648,05/17/17 21:45:00,106.624,18.331,0.630,,,,
6649,05/17/17 22:00:00,106.634,18.331,0.631,,,,
6650,05/17/17 22:15:00,106.614,18.331,0.629,,,,
6651,05/17/17 22:30:00,106.573,18.331,0.624,,,,
6652,05/17/17 22:45:00,106.570,18.236,0.624,,,,
6653,05/17/17 23:00:00,106.570,18.236,0.624,,,,
6654,05/17/17 23:15:00,106.570,18.236,0.624,,,,
6655,05/17/17 23:30:00,106.568,18.140,0.623,,,,
6656,05/17/17 23:45:00,106.579,18.140,0.625,,,,
6657,05/18/17 00:00:00,106.558,18.140,0.622,,,,
6658,05/18/17 00:15:00,106.556,18.045,0.622,,,,
6659,05/18/17 00:30:00,106.525,18.045,0.619,,,,
6660,05/18/17 00:45:00,106.556,18.045,0.622,,,,
6661,05/18/17 01:00:00,106.554,17.950,0.622,,,,
6662,05/18/17 01:15:00,106.575,17.950,0.624,,,,
6663,05/18/17 01:30:00,106.554,17.950,0.622,,,,
6664,05/18/17 01:45:00,106.533,17.950,0.619,,,,
6665,05/18/17 02:00:00,106.531,17.855,0.619,,,,
6666,05/18/17 02:15:00,106.540,17.760,0.620,,,,
6667,05/18/17 02:30:00,106.560,17.760,0.622,,,,
6668,05/18/17 02:45:00,106.550,17.760,0.621,,,,
6669,05/18/17 03:00:00,106.540,17.760,0.620,,,,
6670,05/18/17 03:15:00,106.571,17.760,0.623,,,,
6671,05/18/17 03:30:00,106.558,17.665,0.621,,,,
6672,05/18/17 03:45:00,106.569,17.665,0.623,,,,
6673,05/18/17 04:00:00,106.558,17.665,0.621,,,,
6674,05/18/17 04:15:00,106.579,17.665,0.624,,,,
6675,05/18/17 04:30:00,106.579,17.665,0.624,,,,
6676,05/18/17 04:45:00,106.589,17.665,0.625,,,,
6677,05/18/17 05:00:00,106.589,17.665,0.625,,,,
6678,05/18/17 05:15:00,106.610,17.665,0.627,,,,
6679,05/18/17 05:30:00,106.610,17.665,0.627,,,,
6680,05/18/17 05:45:00,106.618,17.570,0.627,,,,
6681,05/18/17 06:00:00,106.649,17.570,0.630,,,,
6682,05/18/17 06:15:00,106.649,17.570,0.630,,,,
6683,05/18/17 06:30:00,106.680,17.570,0.634,,,,
6684,05/18/17 06:45:00,106.690,17.570,0.635,,,,
6685,05/18/17 07:00:00,106.711,17.570,0.637,,,,
6686,05/18/17 07:15:00,106.731,17.570,0.639,,,,
6687,05/18/17 07:30:00,106.719,17.475,0.637,,,,
6688,05/18/17 07:45:00,106.719,17.475,0.637,,,,
6689,05/18/17 08:00:00,106.729,17.475,0.638,,,,
6690,05/18/17 08:15:00,106.729,17.475,0.638,,,,
6691,05/18/17 08:30:00,106.742,17.570,0.640,,,,
6692,05/18/17 08:45:00,106.731,17.570,0.639,,,,
6693,05/18/17 09:00:00,106.700,17.570,0.636,,,,
6694,05/18/17 09:15:00,106.659,17.570,0.632,,,,
6695,05/18/17 09:30:00,106.670,17.570,0.633,,,,
6696,05/18/17 09:45:00,106.649,17.570,0.630,,,,
6697,05/18/17 10:00:00,106.639,17.570,0.629,,,,
6698,05/18/17 10:15:00,106.628,17.570,0.628,,,,
6699,05/18/17 10:30:00,106.628,17.570,0.628,,,,
6700,05/18/17 10:45:00,106.597,17.570,0.625,,,,
6701,05/18/17 11:00:00,106.599,17.665,0.626,,,,
6702,05/18/17 11:15:00,106.599,17.665,0.626,,,,
6703,05/18/17 11:30:00,106.579,17.665,0.624,,,,
6704,05/18/17 11:45:00,106.527,17.665,0.618,,,,
6705,05/18/17 12:00:00,106.517,17.665,0.617,,,,
6706,05/18/17 12:15:00,106.517,17.665,0.617,,,,
6707,05/18/17 12:30:00,106.519,17.760,0.618,,,,
6708,05/18/17 12:45:00,106.519,17.760,0.618,,,,
6709,05/18/17 13:00:00,106.459,17.855,0.612,,,,
6710,05/18/17 13:15:00,106.441,17.950,0.610,,,,
6711,05/18/17 13:30:00,106.445,18.140,0.611,,,,
6712,05/18/17 13:45:00,106.414,18.140,0.608,,,,
6713,05/18/17 14:00:00,106.395,18.236,0.606,,,,
6714,05/18/17 14:15:00,106.356,18.331,0.602,,,,
6715,05/18/17 14:30:00,106.368,18.426,0.604,,,,
6716,05/18/17 14:45:00,106.329,18.521,0.600,,,,
6717,05/18/17 15:00:00,106.298,18.521,0.597,,,,
6718,05/18/17 15:15:00,106.267,18.521,0.594,,,,
6719,05/18/17 15:30:00,106.226,18.521,0.589,,,,
6720,05/18/17 15:45:00,106.226,18.521,0.589,,,,
6721,05/18/17 16:00:00,106.226,18.521,0.589,,,,
6722,05/18/17 16:15:00,106.208,18.616,0.588,,,,
6723,05/18/17 16:30:00,106.197,18.616,0.587,,,,
6724,05/18/17 16:45:00,106.216,18.521,0.588,,,,
6725,05/18/17 17:00:00,106.216,18.521,0.588,,,,
6726,05/18/17 17:15:00,106.175,18.521,0.584,,,,
6727,05/18/17 17:30:00,106.175,18.521,0.584,,,,
6728,05/18/17 17:45:00,106.185,18.521,0.585,,,,
6729,05/18/17 18:00:00,106.177,18.616,0.585,,,,
6730,05/18/17 18:15:00,106.197,18.616,0.587,,,,
6731,05/18/17 18:30:00,106.206,18.521,0.587,,,,
6732,05/18/17 18:45:00,106.195,18.521,0.586,,,,
6733,05/18/17 19:00:00,106.216,18.521,0.588,,,,
6734,05/18/17 19:15:00,106.226,18.521,0.589,,,,
6735,05/18/17 19:30:00,106.247,18.521,0.591,,,,
6736,05/18/17 19:45:00,106.257,18.521,0.592,,,,
6737,05/18/17 20:00:00,106.257,18.521,0.592,,,,
6738,05/18/17 20:15:00,106.278,18.521,0.595,,,,
6739,05/18/17 20:30:00,106.288,18.521,0.596,,,,
6740,05/18/17 20:45:00,106.309,18.521,0.598,,,,
6741,05/18/17 21:00:00,106.329,18.521,0.600,,,,
6742,05/18/17 21:15:00,106.338,18.426,0.601,,,,
6743,05/18/17 21:30:00,106.348,18.426,0.602,,,,
6744,05/18/17 21:45:00,106.358,18.426,0.603,,,,
6745,05/18/17 22:00:00,106.379,18.426,0.605,,,,
6746,05/18/17 22:15:00,106.368,18.426,0.604,,,,
6747,05/18/17 22:30:00,106.368,18.426,0.604,,,,
6748,05/18/17 22:45:00,106.399,18.426,0.607,,,,
6749,05/18/17 23:00:00,106.399,18.426,0.607,,,,
6750,05/18/17 23:15:00,106.399,18.426,0.607,,,,
6751,05/18/17 23:30:00,106.379,18.426,0.605,,,,
6752,05/18/17 23:45:00,106.399,18.426,0.607,,,,
6753,05/19/17 00:00:00,106.399,18.426,0.607,,,,
6754,05/19/17 00:15:00,106.410,18.426,0.608,,,,
6755,05/19/17 00:30:00,106.410,18.426,0.608,,,,
6756,05/19/17 00:45:00,106.410,18.426,0.608,,,,
6757,05/19/17 01:00:00,106.430,18.426,0.610,,,,
6758,05/19/17 01:15:00,106.410,18.426,0.608,,,,
6759,05/19/17 01:30:00,106.410,18.426,0.608,,,,
6760,05/19/17 01:45:00,106.399,18.426,0.607,,,,
6761,05/19/17 02:00:00,106.430,18.426,0.610,,,,
6762,05/19/17 02:15:00,106.430,18.426,0.610,,,,
6763,05/19/17 02:30:00,106.430,18.426,0.610,,,,
6764,05/19/17 02:45:00,106.441,18.426,0.611,,,,
6765,05/19/17 03:00:00,106.430,18.426,0.610,,,,
6766,05/19/17 03:15:00,106.420,18.426,0.609,,,,
6767,05/19/17 03:30:00,106.451,18.426,0.612,,,,
6768,05/19/17 03:45:00,106.441,18.426,0.611,,,,
6769,05/19/17 04:00:00,106.451,18.426,0.612,,,,
6770,05/19/17 04:15:00,106.451,18.426,0.612,,,,
6771,05/19/17 04:30:00,106.461,18.426,0.613,,,,
6772,05/19/17 04:45:00,106.471,18.426,0.614,,,,
6773,05/19/17 05:00:00,106.471,18.426,0.614,,,,
6774,05/19/17 05:15:00,106.513,18.426,0.618,,,,
6775,05/19/17 05:30:00,106.513,18.426,0.618,,,,
6776,05/19/17 05:45:00,106.523,18.426,0.619,,,,
6777,05/19/17 06:00:00,106.544,18.426,0.622,,,,
6778,05/19/17 06:15:00,106.564,18.426,0.624,,,,
6779,05/19/17 06:30:00,106.554,18.426,0.623,,,,
6780,05/19/17 06:45:00,106.564,18.426,0.624,,,,
6781,05/19/17 07:00:00,106.575,18.426,0.625,,,,
6782,05/19/17 07:15:00,106.575,18.426,0.625,,,,
6783,05/19/17 07:30:00,106.585,18.426,0.626,,,,
6784,05/19/17 07:45:00,106.595,18.426,0.627,,,,
6785,05/19/17 08:00:00,106.595,18.426,0.627,,,,
6786,05/19/17 08:15:00,106.593,18.331,0.626,,,,
6787,05/19/17 08:30:00,106.575,18.426,0.625,,,,
6788,05/19/17 08:45:00,106.575,18.426,0.625,,,,
6789,05/19/17 09:00:00,106.564,18.426,0.624,,,,
6790,05/19/17 09:15:00,106.564,18.426,0.624,,,,
6791,05/19/17 09:30:00,106.564,18.426,0.624,,,,
6792,05/19/17 09:45:00,106.533,18.426,0.620,,,,
6793,05/19/17 10:00:00,106.523,18.426,0.619,,,,
6794,05/19/17 10:15:00,106.523,18.426,0.619,,,,
6795,05/19/17 10:30:00,106.523,18.426,0.619,,,,
6796,05/19/17 10:45:00,106.523,18.426,0.619,,,,
6797,05/19/17 11:00:00,106.502,18.426,0.617,,,,
6798,05/19/17 11:15:00,106.504,18.521,0.618,,,,
6799,05/19/17 11:30:00,106.463,18.521,0.614,,,,
6800,05/19/17 11:45:00,106.463,18.521,0.614,,,,
6801,05/19/17 12:00:00,106.453,18.521,0.613,,,,
6802,05/19/17 12:15:00,106.445,18.616,0.612,,,,
6803,05/19/17 12:30:00,106.434,18.616,0.611,,,,
6804,05/19/17 12:45:00,106.414,18.616,0.609,,,,
6805,05/19/17 13:00:00,106.373,18.616,0.605,,,,
6806,05/19/17 13:15:00,106.375,18.711,0.605,,,,
6807,05/19/17 13:30:00,106.333,18.711,0.601,,,,
6808,05/19/17 13:45:00,106.364,18.711,0.604,,,,
6809,05/19/17 14:00:00,106.356,18.806,0.603,,,,
6810,05/19/17 14:15:00,106.315,18.806,0.599,,,,
6811,05/19/17 14:30:00,106.294,18.806,0.597,,,,
6812,05/19/17 14:45:00,106.296,18.901,0.597,,,,
6813,05/19/17 15:00:00,106.267,18.996,0.595,,,,
6814,05/19/17 15:15:00,106.247,18.996,0.593,,,,
6815,05/19/17 15:30:00,106.218,19.092,0.590,,,,
6816,05/19/17 15:45:00,106.228,19.092,0.591,,,,
6817,05/19/17 16:00:00,106.238,19.092,0.592,,,,
6818,05/19/17 16:15:00,106.199,19.187,0.588,,,,
6819,05/19/17 16:30:00,106.189,19.187,0.587,,,,
6820,05/19/17 16:45:00,106.201,19.282,0.588,,,,
6821,05/19/17 17:00:00,106.181,19.282,0.586,,,,
6822,05/19/17 17:15:00,106.181,19.282,0.586,,,,
6823,05/19/17 17:30:00,106.170,19.282,0.585,,,,
6824,05/19/17 17:45:00,106.162,19.377,0.585,,,,
6825,05/19/17 18:00:00,106.162,19.377,0.585,,,,
6826,05/19/17 18:15:00,106.152,19.377,0.584,,,,
6827,05/19/17 18:30:00,106.162,19.377,0.585,,,,
6828,05/19/17 18:45:00,106.175,19.472,0.586,,,,
6829,05/19/17 19:00:00,106.195,19.472,0.588,,,,
6830,05/19/17 19:15:00,106.185,19.472,0.587,,,,
6831,05/19/17 19:30:00,106.216,19.472,0.590,,,,
6832,05/19/17 19:45:00,106.236,19.472,0.592,,,,
6833,05/19/17 20:00:00,106.239,19.567,0.593,,,,
6834,05/19/17 20:15:00,106.269,19.567,0.596,,,,
6835,05/19/17 20:30:00,106.269,19.567,0.596,,,,
6836,05/19/17 20:45:00,106.282,19.662,0.598,,,,
6837,05/19/17 21:00:00,106.282,19.662,0.598,,,,
6838,05/19/17 21:15:00,106.282,19.662,0.598,,,,
6839,05/19/17 21:30:00,106.294,19.758,0.599,,,,
6840,05/19/17 21:45:00,106.315,19.758,0.601,,,,
6841,05/19/17 22:00:00,106.315,19.758,0.601,,,,
6842,05/19/17 22:15:00,106.315,19.758,0.601,,,,
6843,05/19/17 22:30:00,106.315,19.758,0.601,,,,
6844,05/19/17 22:45:00,106.315,19.758,0.601,,,,
6845,05/19/17 23:00:00,106.304,19.758,0.600,,,,
6846,05/19/17 23:15:00,106.294,19.758,0.599,,,,
6847,05/19/17 23:30:00,106.274,19.758,0.597,,,,
6848,05/19/17 23:45:00,106.292,19.662,0.599,,,,
6849,05/20/17 00:00:00,106.292,19.662,0.599,,,,
6850,05/20/17 00:15:00,106.282,19.662,0.598,,,,
6851,05/20/17 00:30:00,106.290,19.567,0.598,,,,
6852,05/20/17 00:45:00,106.280,19.567,0.597,,,,
6853,05/20/17 01:00:00,106.280,19.567,0.597,,,,
6854,05/20/17 01:15:00,106.298,19.472,0.599,,,,
6855,05/20/17 01:30:00,106.309,19.472,0.600,,,,
6856,05/20/17 01:45:00,106.298,19.472,0.599,,,,
6857,05/20/17 02:00:00,106.288,19.472,0.598,,,,
6858,05/20/17 02:15:00,106.288,19.472,0.598,,,,
6859,05/20/17 02:30:00,106.309,19.472,0.600,,,,
6860,05/20/17 02:45:00,106.296,19.377,0.598,,,,
6861,05/20/17 03:00:00,106.286,19.377,0.597,,,,
6862,05/20/17 03:15:00,106.307,19.377,0.600,,,,
6863,05/20/17 03:30:00,106.317,19.377,0.601,,,,
6864,05/20/17 03:45:00,106.307,19.377,0.600,,,,
6865,05/20/17 04:00:00,106.307,19.377,0.600,,,,
6866,05/20/17 04:15:00,106.327,19.377,0.602,,,,
6867,05/20/17 04:30:00,106.327,19.377,0.602,,,,
6868,05/20/17 04:45:00,106.350,19.472,0.604,,,,
6869,05/20/17 05:00:00,106.350,19.472,0.604,,,,
6870,05/20/17 05:15:00,106.370,19.472,0.606,,,,
6871,05/20/17 05:30:00,106.381,19.472,0.607,,,,
6872,05/20/17 05:45:00,106.391,19.472,0.608,,,,
6873,05/20/17 06:00:00,106.412,19.472,0.610,,,,
6874,05/20/17 06:15:00,106.432,19.472,0.612,,,,
6875,05/20/17 06:30:00,106.422,19.472,0.611,,,,
6876,05/20/17 06:45:00,106.443,19.472,0.614,,,,
6877,05/20/17 07:00:00,106.463,19.472,0.616,,,,
6878,05/20/17 07:15:00,106.474,19.472,0.617,,,,
6879,05/20/17 07:30:00,106.476,19.567,0.617,,,,
6880,05/20/17 07:45:00,106.476,19.567,0.617,,,,
6881,05/20/17 08:00:00,106.476,19.567,0.617,,,,
6882,05/20/17 08:15:00,106.465,19.567,0.616,,,,
6883,05/20/17 08:30:00,106.476,19.567,0.617,,,,
