"#","Date Time, GMT-07:00","Abs Pres, kPa","Temp, °C","Abs Pres Barom., kPa","Sensor Depth, meters","Coupler Detached","Coupler Attached","Host Connected","End Of File"
3584,04/17/18 06:00:00 PM,110.159,14.900,100.790,0.956,,,,
3585,04/17/18 06:15:00 PM,110.167,14.804,100.789,0.957,,,,
3586,04/17/18 06:30:00 PM,110.157,14.804,100.771,0.958,,,,
3587,04/17/18 06:45:00 PM,110.151,14.996,100.766,0.958,,,,
3588,04/17/18 07:00:00 PM,110.143,15.091,100.746,0.959,,,,
3589,04/17/18 07:15:00 PM,110.132,15.091,100.748,0.958,,,,
3590,04/17/18 07:30:00 PM,110.120,14.996,100.744,0.957,,,,
3591,04/17/18 07:45:00 PM,110.126,14.804,100.734,0.959,,,,
3592,04/17/18 08:00:00 PM,110.124,14.709,100.738,0.958,,,,
3593,04/17/18 08:15:00 PM,110.124,14.709,100.746,0.957,,,,
3594,04/17/18 08:30:00 PM,110.134,14.709,100.765,0.956,,,,
3595,04/17/18 08:45:00 PM,110.136,14.804,100.763,0.957,,,,
3596,04/17/18 09:00:00 PM,110.147,14.804,100.776,0.957,,,,
3597,04/17/18 09:15:00 PM,110.149,14.900,100.752,0.959,,,,
3598,04/17/18 09:30:00 PM,110.151,14.996,100.762,0.958,,,,
3599,04/17/18 09:45:00 PM,110.151,14.996,100.762,0.958,,,,
3600,04/17/18 10:00:00 PM,110.141,14.996,100.756,0.958,,,,
3601,04/17/18 10:15:00 PM,110.089,14.996,100.698,0.959,,,,
3602,04/17/18 10:30:00 PM,110.081,15.091,100.713,0.956,,,,
3603,04/17/18 10:45:00 PM,110.060,15.091,100.672,0.958,,,,
3604,04/17/18 11:00:00 PM,110.050,15.091,100.680,0.957,,,,
3605,04/17/18 11:15:00 PM,110.040,15.091,100.643,0.959,,,,
3606,04/17/18 11:30:00 PM,110.029,15.091,100.659,0.957,,,,
3607,04/17/18 11:45:00 PM,110.009,15.091,100.629,0.958,,,,
3608,04/18/18 12:00:00 AM,110.000,15.187,100.629,0.957,,,,
3609,04/18/18 12:15:00 AM,110.000,15.187,100.629,0.957,,,,
3610,04/18/18 12:30:00 AM,110.000,15.187,100.616,0.958,,,,
3611,04/18/18 12:45:00 AM,109.990,15.187,100.610,0.958,,,,
3612,04/18/18 01:00:00 AM,109.980,15.187,100.614,0.956,,,,
3613,04/18/18 01:15:00 AM,109.949,15.187,100.600,0.954,,,,
3614,04/18/18 01:30:00 AM,109.961,15.282,100.586,0.957,,,,
3615,04/18/18 01:45:00 AM,109.949,15.187,100.568,0.958,,,,
3616,04/18/18 02:00:00 AM,109.949,15.187,100.557,0.959,,,,
3617,04/18/18 02:15:00 AM,109.918,15.187,100.543,0.957,,,,
3618,04/18/18 02:30:00 AM,109.907,15.187,100.533,0.957,,,,
3619,04/18/18 02:45:00 AM,109.905,15.091,100.535,0.957,,,,
3620,04/18/18 03:00:00 AM,109.916,15.091,100.544,0.957,,,,
3621,04/18/18 03:15:00 AM,109.914,14.996,100.539,0.957,,,,
3622,04/18/18 03:30:00 AM,109.901,14.900,100.534,0.956,,,,
3623,04/18/18 03:45:00 AM,109.899,14.804,100.502,0.959,,,,
3624,04/18/18 04:00:00 AM,109.887,14.709,100.512,0.957,,,,
3625,04/18/18 04:15:00 AM,109.866,14.709,100.488,0.957,,,,
3626,04/18/18 04:30:00 AM,109.854,14.613,100.478,0.957,,,,
3627,04/18/18 04:45:00 AM,109.833,14.613,100.450,0.958,,,,
3628,04/18/18 05:00:00 AM,109.823,14.613,100.440,0.958,,,,
3629,04/18/18 05:15:00 AM,109.821,14.517,100.436,0.958,,,,
3630,04/18/18 05:30:00 AM,109.800,14.517,100.446,0.955,,,,
3631,04/18/18 05:45:00 AM,109.800,14.517,100.416,0.958,,,,
3632,04/18/18 06:00:00 AM,109.798,14.421,100.430,0.956,,,,
3633,04/18/18 06:15:00 AM,109.788,14.421,100.420,0.956,,,,
3634,04/18/18 06:30:00 AM,109.788,14.421,100.444,0.954,,,,
3635,04/18/18 06:45:00 AM,109.780,14.517,100.438,0.954,,,,
3636,04/18/18 07:00:00 AM,109.821,14.517,100.459,0.956,,,,
3637,04/18/18 07:15:00 AM,109.821,14.517,100.468,0.955,,,,
3638,04/18/18 07:30:00 AM,109.829,14.421,100.462,0.956,,,,
3639,04/18/18 07:45:00 AM,109.839,14.421,100.494,0.954,,,,
3640,04/18/18 08:00:00 AM,109.839,14.421,100.499,0.953,,,,
3641,04/18/18 08:15:00 AM,109.829,14.421,100.511,0.951,,,,
3642,04/18/18 08:30:00 AM,109.829,14.421,100.499,0.952,,,,
3643,04/18/18 08:45:00 AM,109.839,14.421,100.507,0.953,,,,
3644,04/18/18 09:00:00 AM,109.850,14.421,100.517,0.953,,,,
3645,04/18/18 09:15:00 AM,109.829,14.421,100.491,0.953,,,,
3646,04/18/18 09:30:00 AM,109.850,14.421,100.526,0.952,,,,
3647,04/18/18 09:45:00 AM,109.860,14.421,100.514,0.954,,,,
3648,04/18/18 10:00:00 AM,109.850,14.421,100.500,0.954,,,,
3649,04/18/18 10:15:00 AM,109.839,14.421,100.503,0.953,,,,
3650,04/18/18 10:30:00 AM,109.841,14.517,100.508,0.953,,,,
3651,04/18/18 10:45:00 AM,109.831,14.517,100.509,0.952,,,,
3652,04/18/18 11:00:00 AM,109.790,14.517,100.452,0.953,,,,
3653,04/18/18 11:15:00 AM,109.780,14.517,100.441,0.953,,,,
3654,04/18/18 11:30:00 AM,109.761,14.613,100.445,0.951,,,,
3655,04/18/18 11:45:00 AM,109.730,14.613,100.409,0.951,,,,
3656,04/18/18 12:00:00 PM,109.709,14.613,100.391,0.951,,,,
3657,04/18/18 12:15:00 PM,109.732,14.709,100.386,0.954,,,,
3658,04/18/18 12:30:00 PM,109.680,14.709,100.354,0.952,,,,
3659,04/18/18 12:45:00 PM,109.660,14.709,100.339,0.951,,,,
3660,04/18/18 01:00:00 PM,109.670,14.709,100.335,0.953,,,,
3661,04/18/18 01:15:00 PM,109.658,14.613,100.325,0.953,,,,
3662,04/18/18 01:30:00 PM,109.647,14.613,100.311,0.953,,,,
3663,04/18/18 01:45:00 PM,109.647,14.613,100.316,0.953,,,,
3664,04/18/18 02:00:00 PM,109.647,14.613,100.294,0.955,,,,
3665,04/18/18 02:15:00 PM,109.617,14.613,100.284,0.953,,,,
3666,04/18/18 02:30:00 PM,109.606,14.613,100.278,0.952,,,,
3667,04/18/18 02:45:00 PM,109.586,14.613,100.245,0.954,,,,
3668,04/18/18 03:00:00 PM,109.567,14.709,100.235,0.953,,,,
3669,04/18/18 03:15:00 PM,109.530,14.900,100.201,0.952,,,,
3670,04/18/18 03:30:00 PM,109.513,15.091,100.186,0.952,,,,
3671,04/18/18 03:45:00 PM,109.495,15.187,100.158,0.953,,,,
3672,04/18/18 04:00:00 PM,109.476,15.282,100.126,0.955,,,,
3673,04/18/18 04:15:00 PM,109.445,15.282,100.114,0.953,,,,
3674,04/18/18 04:30:00 PM,109.416,15.378,100.081,0.953,,,,
3675,04/18/18 04:45:00 PM,109.408,15.473,100.080,0.952,,,,
3676,04/18/18 05:00:00 PM,109.408,15.473,100.071,0.953,,,,
3677,04/18/18 05:15:00 PM,109.379,15.569,100.043,0.953,,,,
3678,04/18/18 05:30:00 PM,109.379,15.569,100.028,0.955,,,,
3679,04/18/18 05:45:00 PM,109.369,15.569,100.020,0.954,,,,
3680,04/18/18 06:00:00 PM,109.350,15.664,100.019,0.953,,,,
3681,04/18/18 06:15:00 PM,109.350,15.664,100.008,0.954,,,,
3682,04/18/18 06:30:00 PM,109.350,15.664,100.007,0.954,,,,
3683,04/18/18 06:45:00 PM,109.342,15.760,100.006,0.953,,,,
3684,04/18/18 07:00:00 PM,109.361,15.664,100.006,0.955,,,,
3685,04/18/18 07:15:00 PM,109.361,15.664,100.002,0.956,,,,
3686,04/18/18 07:30:00 PM,109.369,15.569,100.014,0.955,,,,
3687,04/18/18 07:45:00 PM,109.359,15.569,100.012,0.954,,,,
3688,04/18/18 08:00:00 PM,109.357,15.473,100.000,0.955,,,,
3689,04/18/18 08:15:00 PM,109.357,15.473,100.004,0.955,,,,
3690,04/18/18 08:30:00 PM,109.359,15.569,100.012,0.954,,,,
3691,04/18/18 08:45:00 PM,109.338,15.569,99.997,0.954,,,,
3692,04/18/18 09:00:00 PM,109.346,15.473,99.996,0.955,,,,
3693,04/18/18 09:15:00 PM,109.346,15.473,100.006,0.954,,,,
3694,04/18/18 09:30:00 PM,109.355,15.378,100.020,0.953,,,,
3695,04/18/18 09:45:00 PM,109.334,15.378,100.000,0.953,,,,
3696,04/18/18 10:00:00 PM,109.332,15.282,99.990,0.954,,,,
3697,04/18/18 10:15:00 PM,109.332,15.282,99.980,0.955,,,,
3698,04/18/18 10:30:00 PM,109.322,15.282,99.986,0.953,,,,
3699,04/18/18 10:45:00 PM,109.311,15.282,99.955,0.955,,,,
3700,04/18/18 11:00:00 PM,109.301,15.282,99.960,0.954,,,,
3701,04/18/18 11:15:00 PM,109.309,15.187,99.979,0.952,,,,
3702,04/18/18 11:30:00 PM,109.309,15.187,99.981,0.952,,,,
3703,04/18/18 11:45:00 PM,109.301,15.282,99.974,0.952,,,,
3704,04/19/18 12:00:00 AM,109.322,15.282,99.996,0.952,,,,
3705,04/19/18 12:15:00 AM,109.317,15.091,99.975,0.954,,,,
3706,04/19/18 12:30:00 AM,109.326,14.996,99.991,0.953,,,,
3707,04/19/18 12:45:00 AM,109.336,14.996,100.004,0.953,,,,
3708,04/19/18 01:00:00 AM,109.336,14.996,100.010,0.952,,,,
3709,04/19/18 01:15:00 AM,109.338,15.091,99.996,0.954,,,,
3710,04/19/18 01:30:00 AM,109.328,15.091,100.002,0.952,,,,
3711,04/19/18 01:45:00 AM,109.336,14.996,99.999,0.953,,,,
3712,04/19/18 02:00:00 AM,109.334,14.900,100.009,0.952,,,,
3713,04/19/18 02:15:00 AM,109.322,14.804,100.009,0.951,,,,
3714,04/19/18 02:30:00 AM,109.320,14.709,100.009,0.950,,,,
3715,04/19/18 02:45:00 AM,109.326,14.517,100.005,0.951,,,,
3716,04/19/18 03:00:00 AM,109.334,14.421,100.021,0.951,,,,
3717,04/19/18 03:15:00 AM,109.342,14.325,100.041,0.949,,,,
3718,04/19/18 03:30:00 AM,109.361,14.230,100.024,0.953,,,,
3719,04/19/18 03:45:00 AM,109.338,14.134,100.010,0.952,,,,
3720,04/19/18 04:00:00 AM,109.346,14.038,100.020,0.952,,,,
3721,04/19/18 04:15:00 AM,109.355,13.942,100.022,0.953,,,,
3722,04/19/18 04:30:00 AM,109.322,13.846,100.008,0.951,,,,
3723,04/19/18 04:45:00 AM,109.340,13.750,100.029,0.950,,,,
3724,04/19/18 05:00:00 AM,109.338,13.654,100.018,0.951,,,,
3725,04/19/18 05:15:00 AM,109.347,13.558,100.025,0.951,,,,
3726,04/19/18 05:30:00 AM,109.345,13.461,100.031,0.951,,,,
3727,04/19/18 05:45:00 AM,109.363,13.365,100.033,0.952,,,,
3728,04/19/18 06:00:00 AM,109.392,13.269,100.050,0.953,,,,
3729,04/19/18 06:15:00 AM,109.390,13.173,100.076,0.951,,,,
3730,04/19/18 06:30:00 AM,109.421,13.173,100.108,0.950,,,,
3731,04/19/18 06:45:00 AM,109.440,13.076,100.119,0.951,,,,
3732,04/19/18 07:00:00 AM,109.440,13.076,100.146,0.949,,,,
3733,04/19/18 07:15:00 AM,109.479,12.980,100.181,0.949,,,,
3734,04/19/18 07:30:00 AM,109.489,12.980,100.193,0.949,,,,
3735,04/19/18 07:45:00 AM,109.508,12.883,100.210,0.949,,,,
3736,04/19/18 08:00:00 AM,109.508,12.883,100.223,0.948,,,,
3737,04/19/18 08:15:00 AM,109.516,12.787,100.231,0.948,,,,
3738,04/19/18 08:30:00 AM,109.526,12.787,100.239,0.948,,,,
3739,04/19/18 08:45:00 AM,109.537,12.787,100.248,0.948,,,,
3740,04/19/18 09:00:00 AM,109.537,12.787,100.260,0.947,,,,
3741,04/19/18 09:15:00 AM,109.547,12.787,100.267,0.947,,,,
3742,04/19/18 09:30:00 AM,109.557,12.787,100.274,0.947,,,,
3743,04/19/18 09:45:00 AM,109.557,12.787,100.300,0.945,,,,
3744,04/19/18 10:00:00 AM,109.559,12.883,100.301,0.945,,,,
3745,04/19/18 10:15:00 AM,109.580,12.883,100.324,0.945,,,,
3746,04/19/18 10:30:00 AM,109.592,12.980,100.329,0.945,,,,
3747,04/19/18 10:45:00 AM,109.584,13.076,100.319,0.946,,,,
3748,04/19/18 11:00:00 AM,109.596,13.173,100.329,0.946,,,,
3749,04/19/18 11:15:00 AM,109.609,13.269,100.342,0.946,,,,
3750,04/19/18 11:30:00 AM,109.621,13.365,100.343,0.947,,,,
3751,04/19/18 11:45:00 AM,109.613,13.461,100.339,0.947,,,,
3752,04/19/18 12:00:00 PM,109.604,13.558,100.341,0.945,,,,
3753,04/19/18 12:15:00 PM,109.577,13.750,100.328,0.944,,,,
3754,04/19/18 12:30:00 PM,109.580,13.846,100.313,0.946,,,,
3755,04/19/18 12:45:00 PM,109.571,13.942,100.304,0.946,,,,
3756,04/19/18 01:00:00 PM,109.553,14.038,100.296,0.945,,,,
3757,04/19/18 01:15:00 PM,109.567,14.230,100.292,0.947,,,,
3758,04/19/18 01:30:00 PM,109.520,14.421,100.268,0.944,,,,
3759,04/19/18 01:45:00 PM,109.532,14.517,100.280,0.944,,,,
3760,04/19/18 02:00:00 PM,109.526,14.709,100.254,0.946,,,,
3761,04/19/18 02:15:00 PM,109.518,14.804,100.261,0.945,,,,
3762,04/19/18 02:30:00 PM,109.532,14.996,100.258,0.947,,,,
3763,04/19/18 02:45:00 PM,109.557,15.187,100.271,0.948,,,,
3764,04/19/18 03:00:00 PM,109.528,15.282,100.261,0.946,,,,
3765,04/19/18 03:15:00 PM,109.520,15.378,100.259,0.945,,,,
3766,04/19/18 03:30:00 PM,109.524,15.569,100.256,0.946,,,,
3767,04/19/18 03:45:00 PM,109.505,15.664,100.250,0.945,,,,
3768,04/19/18 04:00:00 PM,109.487,15.760,100.244,0.944,,,,
3769,04/19/18 04:15:00 PM,109.489,15.855,100.227,0.946,,,,
3770,04/19/18 04:30:00 PM,109.480,15.951,100.237,0.944,,,,
3771,04/19/18 04:45:00 PM,109.491,15.951,100.237,0.945,,,,
3772,04/19/18 05:00:00 PM,109.483,16.046,100.217,0.946,,,,
3773,04/19/18 05:15:00 PM,109.474,16.141,100.210,0.946,,,,
3774,04/19/18 05:30:00 PM,109.464,16.141,100.212,0.945,,,,
3775,04/19/18 05:45:00 PM,109.474,16.141,100.211,0.946,,,,
3776,04/19/18 06:00:00 PM,109.474,16.141,100.210,0.946,,,,
3777,04/19/18 06:15:00 PM,109.485,16.141,100.223,0.946,,,,
3778,04/19/18 06:30:00 PM,109.464,16.141,100.198,0.946,,,,
3779,04/19/18 06:45:00 PM,109.454,16.141,100.184,0.947,,,,
3780,04/19/18 07:00:00 PM,109.464,16.141,100.212,0.945,,,,
3781,04/19/18 07:15:00 PM,109.474,16.141,100.219,0.945,,,,
3782,04/19/18 07:30:00 PM,109.485,16.141,100.219,0.946,,,,
3783,04/19/18 07:45:00 PM,109.503,16.046,100.229,0.947,,,,
3784,04/19/18 08:00:00 PM,109.493,16.046,100.222,0.947,,,,
3785,04/19/18 08:15:00 PM,109.503,16.046,100.227,0.947,,,,
3786,04/19/18 08:30:00 PM,109.532,15.951,100.239,0.949,,,,
3787,04/19/18 08:45:00 PM,109.542,15.951,100.245,0.949,,,,
3788,04/19/18 09:00:00 PM,109.561,15.855,100.293,0.946,,,,
3789,04/19/18 09:15:00 PM,109.582,15.855,100.306,0.947,,,,
3790,04/19/18 09:30:00 PM,109.600,15.760,100.318,0.948,,,,
3791,04/19/18 09:45:00 PM,109.631,15.760,100.364,0.946,,,,
3792,04/19/18 10:00:00 PM,109.650,15.664,100.354,0.949,,,,
3793,04/19/18 10:15:00 PM,109.645,15.473,100.360,0.948,,,,
3794,04/19/18 10:30:00 PM,109.641,15.282,100.355,0.948,,,,
3795,04/19/18 10:45:00 PM,109.631,15.282,100.351,0.947,,,,
3796,04/19/18 11:00:00 PM,109.621,15.282,100.334,0.948,,,,
3797,04/19/18 11:15:00 PM,109.621,15.282,100.354,0.946,,,,
3798,04/19/18 11:30:00 PM,109.641,15.282,100.364,0.947,,,,
3799,04/19/18 11:45:00 PM,109.641,15.282,100.357,0.948,,,,
3800,04/20/18 12:00:00 AM,109.621,15.282,100.354,0.946,,,,
3801,04/20/18 12:15:00 AM,109.619,15.187,100.350,0.946,,,,
3802,04/20/18 12:30:00 AM,109.650,15.187,100.369,0.947,,,,
3803,04/20/18 12:45:00 AM,109.660,15.187,100.374,0.948,,,,
3804,04/20/18 01:00:00 AM,109.645,14.996,100.369,0.947,,,,
3805,04/20/18 01:15:00 AM,109.662,14.804,100.384,0.947,,,,
3806,04/20/18 01:30:00 AM,109.650,14.709,100.370,0.947,,,,
3807,04/20/18 01:45:00 AM,109.660,14.709,100.404,0.945,,,,
3808,04/20/18 02:00:00 AM,109.670,14.709,100.399,0.946,,,,
3809,04/20/18 02:15:00 AM,109.660,14.709,100.384,0.947,,,,
3810,04/20/18 02:30:00 AM,109.670,14.709,100.405,0.946,,,,
3811,04/20/18 02:45:00 AM,109.691,14.709,100.405,0.948,,,,
3812,04/20/18 03:00:00 AM,109.680,14.709,100.409,0.946,,,,
3813,04/20/18 03:15:00 AM,109.689,14.613,100.422,0.946,,,,
3814,04/20/18 03:30:00 AM,109.707,14.517,100.444,0.946,,,,
3815,04/20/18 03:45:00 AM,109.747,14.421,100.449,0.949,,,,
3816,04/20/18 04:00:00 AM,109.747,14.421,100.474,0.947,,,,
3817,04/20/18 04:15:00 AM,109.744,14.325,100.473,0.946,,,,
3818,04/20/18 04:30:00 AM,109.765,14.325,100.477,0.948,,,,
3819,04/20/18 04:45:00 AM,109.784,14.230,100.500,0.948,,,,
3820,04/20/18 05:00:00 AM,109.782,14.134,100.492,0.948,,,,
3821,04/20/18 05:15:00 AM,109.802,14.134,100.518,0.948,,,,
3822,04/20/18 05:30:00 AM,109.813,14.134,100.542,0.946,,,,
3823,04/20/18 05:45:00 AM,109.833,14.134,100.538,0.949,,,,
3824,04/20/18 06:00:00 AM,109.833,14.134,100.575,0.945,,,,
3825,04/20/18 06:15:00 AM,109.843,14.134,100.591,0.944,,,,
3826,04/20/18 06:30:00 AM,109.854,14.134,100.601,0.944,,,,
3827,04/20/18 06:45:00 AM,109.885,14.134,100.628,0.945,,,,
3828,04/20/18 07:00:00 AM,109.893,14.038,100.656,0.943,,,,
3829,04/20/18 07:15:00 AM,109.914,14.038,100.682,0.942,,,,
3830,04/20/18 07:30:00 AM,109.945,14.038,100.693,0.944,,,,
3831,04/20/18 07:45:00 AM,109.934,14.038,100.691,0.943,,,,
3832,04/20/18 08:00:00 AM,109.955,14.038,100.710,0.944,,,,
3833,04/20/18 08:15:00 AM,109.955,14.038,100.743,0.940,,,,
3834,04/20/18 08:30:00 AM,109.976,14.038,100.735,0.943,,,,
3835,04/20/18 08:45:00 AM,109.976,14.038,100.744,0.942,,,,
3836,04/20/18 09:00:00 AM,109.978,14.134,100.756,0.941,,,,
3837,04/20/18 09:15:00 AM,109.978,14.134,100.753,0.942,,,,
3838,04/20/18 09:30:00 AM,109.990,14.230,100.766,0.942,,,,
3839,04/20/18 09:45:00 AM,109.969,14.230,100.764,0.940,,,,
3840,04/20/18 10:00:00 AM,109.961,14.325,100.748,0.940,,,,
3841,04/20/18 10:15:00 AM,109.982,14.325,100.754,0.942,,,,
3842,04/20/18 10:30:00 AM,109.953,14.421,100.732,0.941,,,,
3843,04/20/18 10:45:00 AM,109.963,14.421,100.736,0.942,,,,
3844,04/20/18 11:00:00 AM,109.955,14.517,100.736,0.941,,,,
3845,04/20/18 11:15:00 AM,109.924,14.517,100.707,0.941,,,,
3846,04/20/18 11:30:00 AM,109.914,14.517,100.689,0.942,,,,
3847,04/20/18 11:45:00 AM,109.883,14.517,100.680,0.939,,,,
3848,04/20/18 12:00:00 PM,109.874,14.613,100.660,0.941,,,,
3849,04/20/18 12:15:00 PM,109.854,14.613,100.640,0.941,,,,
3850,04/20/18 12:30:00 PM,109.864,14.613,100.627,0.943,,,,
3851,04/20/18 12:45:00 PM,109.823,14.613,100.614,0.940,,,,
3852,04/20/18 01:00:00 PM,109.846,14.709,100.600,0.944,,,,
3853,04/20/18 01:15:00 PM,109.815,14.709,100.575,0.943,,,,
3854,04/20/18 01:30:00 PM,109.815,14.709,100.553,0.945,,,,
3855,04/20/18 01:45:00 PM,109.786,14.804,100.563,0.942,,,,
3856,04/20/18 02:00:00 PM,109.775,14.804,100.549,0.942,,,,
3857,04/20/18 02:15:00 PM,109.765,14.804,100.544,0.941,,,,
3858,04/20/18 02:30:00 PM,109.788,14.900,100.548,0.943,,,,
3859,04/20/18 02:45:00 PM,109.759,14.996,100.538,0.941,,,,
3860,04/20/18 03:00:00 PM,109.740,15.091,100.518,0.941,,,,
3861,04/20/18 03:15:00 PM,109.726,15.378,100.534,0.938,,,,
3862,04/20/18 03:30:00 PM,109.736,15.378,100.520,0.941,,,,
3863,04/20/18 03:45:00 PM,109.724,15.282,100.500,0.942,,,,
3864,04/20/18 04:00:00 PM,109.722,15.187,100.492,0.942,,,,
3865,04/20/18 04:15:00 PM,109.699,15.091,100.468,0.942,,,,
3866,04/20/18 04:30:00 PM,109.683,15.282,100.473,0.940,,,,
3867,04/20/18 04:45:00 PM,109.677,16.427,100.443,0.943,,,,
3868,04/20/18 05:00:00 PM,109.642,16.713,100.439,0.940,,,,
3869,04/20/18 05:15:00 PM,109.650,15.664,100.428,0.942,,,,
3870,04/20/18 05:30:00 PM,109.621,15.282,100.430,0.938,,,,
3871,04/20/18 05:45:00 PM,109.647,15.091,100.429,0.941,,,,
3872,04/20/18 06:00:00 PM,109.639,15.187,100.435,0.940,,,,
3873,04/20/18 06:15:00 PM,109.641,15.282,100.414,0.942,,,,
3874,04/20/18 06:30:00 PM,109.621,15.282,100.414,0.940,,,,
3875,04/20/18 06:45:00 PM,109.641,15.282,100.410,0.942,,,,
3876,04/20/18 07:00:00 PM,109.610,15.282,100.415,0.939,,,,
3877,04/20/18 07:15:00 PM,109.608,15.187,100.382,0.942,,,,
3878,04/20/18 07:30:00 PM,109.619,15.187,100.400,0.941,,,,
3879,04/20/18 07:45:00 PM,109.629,15.187,100.392,0.943,,,,
3880,04/20/18 08:00:00 PM,109.631,15.282,100.398,0.943,,,,
3881,04/20/18 08:15:00 PM,109.635,15.473,100.429,0.940,,,,
3882,04/20/18 08:30:00 PM,109.650,15.664,100.436,0.941,,,,
3883,04/20/18 08:45:00 PM,109.656,15.473,100.454,0.939,,,,
3884,04/20/18 09:00:00 PM,109.685,15.378,100.453,0.943,,,,
3885,04/20/18 09:15:00 PM,109.695,15.378,100.477,0.941,,,,
3886,04/20/18 09:30:00 PM,109.726,15.378,100.492,0.943,,,,
3887,04/20/18 09:45:00 PM,109.753,15.664,100.522,0.942,,,,
3888,04/20/18 10:00:00 PM,109.763,15.664,100.531,0.943,,,,
3889,04/20/18 10:15:00 PM,109.800,15.473,100.557,0.944,,,,
3890,04/20/18 10:30:00 PM,109.796,15.282,100.555,0.943,,,,
3891,04/20/18 10:45:00 PM,109.825,15.187,100.600,0.942,,,,
3892,04/20/18 11:00:00 PM,109.846,15.187,100.598,0.944,,,,
3893,04/20/18 11:15:00 PM,109.833,15.091,100.593,0.943,,,,
3894,04/20/18 11:30:00 PM,109.843,15.091,100.609,0.943,,,,
3895,04/20/18 11:45:00 PM,109.856,15.187,100.614,0.944,,,,
3896,04/21/18 12:00:00 AM,109.877,15.187,100.613,0.946,,,,
3897,04/21/18 12:15:00 AM,109.879,15.282,100.642,0.943,,,,
3898,04/21/18 12:30:00 AM,109.891,15.378,100.645,0.944,,,,
3899,04/21/18 12:45:00 AM,109.881,15.378,100.641,0.943,,,,
3900,04/21/18 01:00:00 AM,109.883,15.473,100.635,0.944,,,,
3901,04/21/18 01:15:00 AM,109.852,15.473,100.621,0.942,,,,
3902,04/21/18 01:30:00 AM,109.852,15.473,100.611,0.943,,,,
3903,04/21/18 01:45:00 AM,109.831,15.473,100.601,0.942,,,,
3904,04/21/18 02:00:00 AM,109.798,15.378,100.557,0.943,,,,
3905,04/21/18 02:15:00 AM,109.767,15.378,100.549,0.941,,,,
3906,04/21/18 02:30:00 AM,109.798,15.378,100.555,0.944,,,,
3907,04/21/18 02:45:00 AM,109.767,15.378,100.542,0.942,,,,
3908,04/21/18 03:00:00 AM,109.767,15.378,100.548,0.941,,,,
3909,04/21/18 03:15:00 AM,109.747,15.378,100.530,0.941,,,,
3910,04/21/18 03:30:00 AM,109.726,15.378,100.506,0.941,,,,
3911,04/21/18 03:45:00 AM,109.726,15.378,100.496,0.942,,,,
3912,04/21/18 04:00:00 AM,109.703,15.282,100.472,0.942,,,,
3913,04/21/18 04:15:00 AM,109.703,15.282,100.479,0.942,,,,
3914,04/21/18 04:30:00 AM,109.672,15.282,100.459,0.941,,,,
3915,04/21/18 04:45:00 AM,109.693,15.282,100.435,0.945,,,,
3916,04/21/18 05:00:00 AM,109.685,15.378,100.435,0.944,,,,
3917,04/21/18 05:15:00 AM,109.664,15.378,100.425,0.943,,,,
3918,04/21/18 05:30:00 AM,109.664,15.378,100.441,0.942,,,,
3919,04/21/18 05:45:00 AM,109.666,15.473,100.425,0.943,,,,
3920,04/21/18 06:00:00 AM,109.676,15.473,100.435,0.943,,,,
3921,04/21/18 06:15:00 AM,109.676,15.473,100.445,0.942,,,,
3922,04/21/18 06:30:00 AM,109.687,15.473,100.467,0.941,,,,
3923,04/21/18 06:45:00 AM,109.697,15.473,100.469,0.942,,,,
3924,04/21/18 07:00:00 AM,109.697,15.473,100.491,0.940,,,,
3925,04/21/18 07:15:00 AM,109.705,15.378,100.509,0.939,,,,
3926,04/21/18 07:30:00 AM,109.736,15.378,100.537,0.939,,,,
3927,04/21/18 07:45:00 AM,109.747,15.378,100.556,0.938,,,,
3928,04/21/18 08:00:00 AM,109.769,15.473,100.571,0.939,,,,
3929,04/21/18 08:15:00 AM,109.769,15.473,100.579,0.938,,,,
3930,04/21/18 08:30:00 AM,109.780,15.473,100.590,0.938,,,,
3931,04/21/18 08:45:00 AM,109.790,15.473,100.585,0.940,,,,
3932,04/21/18 09:00:00 AM,109.780,15.473,100.612,0.936,,,,
3933,04/21/18 09:15:00 AM,109.790,15.473,100.586,0.940,,,,
3934,04/21/18 09:30:00 AM,109.769,15.473,100.593,0.937,,,,
3935,04/21/18 09:45:00 AM,109.759,15.473,100.554,0.940,,,,
3936,04/21/18 10:00:00 AM,109.759,15.473,100.568,0.938,,,,
3937,04/21/18 10:15:00 AM,109.759,15.473,100.572,0.938,,,,
3938,04/21/18 10:30:00 AM,109.759,15.473,100.567,0.938,,,,
3939,04/21/18 10:45:00 AM,109.771,15.569,100.563,0.940,,,,
3940,04/21/18 11:00:00 AM,109.761,15.569,100.570,0.938,,,,
3941,04/21/18 11:15:00 AM,109.740,15.569,100.554,0.938,,,,
3942,04/21/18 11:30:00 AM,109.730,15.569,100.540,0.938,,,,
3943,04/21/18 11:45:00 AM,109.720,15.569,100.519,0.939,,,,
3944,04/21/18 12:00:00 PM,109.709,15.569,100.518,0.938,,,,
3945,04/21/18 12:15:00 PM,109.707,15.473,100.505,0.939,,,,
3946,04/21/18 12:30:00 PM,109.676,15.473,100.499,0.937,,,,
3947,04/21/18 12:45:00 PM,109.678,15.569,100.484,0.939,,,,
3948,04/21/18 01:00:00 PM,109.650,15.664,100.458,0.938,,,,
3949,04/21/18 01:15:00 PM,109.641,15.760,100.461,0.937,,,,
